Date,Ticker,Close,Open,High,Low,Volume
2021-09-24 18:49:40.380001,AAPL,124.25791314583248,125.18092350666973,126.37937015955335,121.95127590299985,181286271
2021-09-27 18:49:40.380001,AAPL,125.8093849735068,126.14714400509922,126.19560017263389,123.84708839039024,139370201
2021-09-28 18:49:40.380001,AAPL,122.59715607028674,122.42313215674956,124.02586032429123,121.28966457498395,173784607
2021-09-29 18:49:40.380001,AAPL,110.64003598526885,110.48752169984536,111.27137457004577,110.61888643191598,177817940
2021-09-30 18:49:40.380001,AAPL,104.4843335864249,103.51450767418012,106.02897213566578,104.47652873822905,178956509
2021-10-01 18:49:40.380001,AAPL,110.06514152718196,110.14130825893398,110.59078034859152,110.02028267615914,111742605
2021-10-04 18:49:40.380001,AAPL,112.10098409297571,113.20751720561574,113.60628400864148,110.80753241632834,107281311
2021-10-05 18:49:40.380001,AAPL,119.4474199750915,120.54324858510161,120.05689961385386,117.2512128364746,197723217
2021-10-06 18:49:40.380001,AAPL,120.6579699995955,119.54888007843243,121.8914413770637,119.02564488128951,163470341
2021-10-07 18:49:40.380001,AAPL,114.7699963125503,115.24238273950412,116.9475193450434,113.02024594599465,187595702
2021-10-08 18:49:40.380001,AAPL,108.23797667822284,107.8088452835176,109.06341580731639,106.1037977823711,136600850
2021-10-11 18:49:40.380001,AAPL,108.41386048031968,109.2876526773688,110.31270428100892,106.45207613749011,189353669
2021-10-12 18:49:40.380001,AAPL,111.130421280884,110.1193894820082,113.32401262268549,109.91508106852835,157952600
2021-10-13 18:49:40.380001,AAPL,116.99820078642999,118.01813050052394,119.0453202917637,115.45303471349716,161384771
2021-10-14 18:49:40.380001,AAPL,122.32705831092196,123.15270661069893,122.73285638071731,120.32175994916298,76667916
2021-10-15 18:49:40.380001,AAPL,124.5231521692576,123.57056096900094,126.5644806732168,123.81610963816725,135032812
2021-10-18 18:49:40.380001,AAPL,124.02306147844651,122.93122281296226,124.10280680654753,122.42841163897354,159709086
2021-10-19 18:49:40.380001,AAPL,125.5002724099815,126.3403904709963,126.48746228085393,125.12845992085184,164149988
2021-10-20 18:49:40.380001,AAPL,118.21051341837324,117.39665216928461,120.26911020058158,116.41602382674186,193638865
2021-10-21 18:49:40.380001,AAPL,116.90887710070321,116.99047517824916,118.51930205659096,115.82955912597626,99041755
2021-10-22 18:49:40.380001,AAPL,118.9983197577506,119.98777854846041,120.26622407215525,117.05659851144078,95399498
2021-10-25 18:49:40.380001,AAPL,119.32913476184241,119.4901052624656,120.2548043322095,118.12462794661215,195421986
2021-10-26 18:49:40.380001,AAPL,122.63838322141,122.3863203862825,124.6307589056261,120.55958048011223,197924198
2021-10-27 18:49:40.380001,AAPL,126.96701985402407,126.82739690092396,128.76883017325773,124.83798258511489,76982108
2021-10-28 18:49:40.380001,AAPL,120.69562166959896,119.64102477602556,121.82631109448617,119.75956285806193,106756402
2021-10-29 18:49:40.380001,AAPL,129.7123587719999,130.92841815767318,132.02768374293052,127.80243779139488,192213492
2021-11-01 18:49:40.380001,AAPL,123.66015598129418,123.19186532114861,124.22886413631502,121.61325202412826,79958524
2021-11-02 18:49:40.380001,AAPL,121.06026440109284,120.3081496444785,121.47281722410173,120.89021891693285,167474680
2021-11-03 18:49:40.380001,AAPL,123.90467354136926,123.37447875699405,125.49760135278757,121.53314614542515,66842934
2021-11-04 18:49:40.380001,AAPL,125.50817205302538,126.67382466985043,127.94803671699302,124.41662274323843,76746738
2021-11-05 18:49:40.380001,AAPL,128.7292326876452,127.68468778714191,129.36581566682037,127.56619970728383,167744286
2021-11-08 18:49:40.380001,AAPL,131.27844386715995,132.24282329885338,131.9339706436831,129.31086585083543,141120109
2021-11-09 18:49:40.380001,AAPL,130.09352144176353,130.6343043244206,130.45647936913295,128.66970442754945,133223810
2021-11-10 18:49:40.380001,AAPL,126.1238147589699,126.9562803153531,128.29456592764294,123.82265494180804,178487963
2021-11-11 18:49:40.380001,AAPL,131.65575508642863,132.90884808684683,132.25188586907993,130.9218272983582,125494526
2021-11-12 18:49:40.380001,AAPL,130.33840986856748,131.2303277431514,131.6500796496341,128.30955474703276,141267555
2021-11-15 18:49:40.380001,AAPL,132.5707202412088,133.74631059423172,135.19793380272765,130.43205056511084,160980256
2021-11-16 18:49:40.380001,AAPL,130.39266716954427,129.4197690316652,130.4243288586056,128.6059707184912,99815178
2021-11-17 18:49:40.380001,AAPL,127.90576352163143,128.6624247670044,129.32931908755046,127.65601452380301,145045244
2021-11-18 18:49:40.380001,AAPL,126.76347249712026,126.87927268892886,128.06226325663036,126.24746060846915,117253663
2021-11-19 18:49:40.380001,AAPL,126.84189320498241,126.95223447750254,128.89025628272762,126.70716755825495,131293704
2021-11-22 18:49:40.380001,AAPL,126.38888078408455,127.39726581512,127.28695350703099,125.50911899297262,179399618
2021-11-23 18:49:40.380001,AAPL,125.45973016251486,126.64357775805607,126.48935648575474,124.61393463712481,109048069
2021-11-24 18:49:40.380001,AAPL,124.67783707399224,125.18861305532998,125.09659995766505,123.38126486725095,150224971
2021-11-25 18:49:40.380001,AAPL,126.0438122737043,126.00080206501418,127.91131579342033,125.80479872853405,191298763
2021-11-26 18:49:40.380001,AAPL,119.32370182465255,119.21966076344403,121.19638926263484,118.15642284073071,164360275
2021-11-29 18:49:40.380001,AAPL,119.71652144080076,119.44438533333533,120.04373858824455,118.17232214354685,198308483
2021-11-30 18:49:40.380001,AAPL,115.9283241242792,115.6074322731029,116.84058050832537,115.09450967601009,137524032
2021-12-01 18:49:40.380001,AAPL,113.43177322205088,113.18564179544697,115.45744916090722,112.40212918087114,92292724
2021-12-02 18:49:40.380001,AAPL,108.77713698561477,107.88462761507505,108.78302677520453,106.87140465468038,198709707
2021-12-03 18:49:40.380001,AAPL,105.60491096549093,104.71241447362492,106.23591946655566,104.32228739358327,146686471
2021-12-06 18:49:40.380001,AAPL,109.15297838072752,109.76395092107977,110.36466875154211,107.65392684957953,86211509
2021-12-07 18:49:40.380001,AAPL,106.10563457960974,105.9911951812549,106.81461939937715,105.78059858963759,97578397
2021-12-08 18:49:40.380001,AAPL,103.55046844408386,104.44242005489178,104.11387657963,102.26404556002458,89343674
2021-12-09 18:49:40.380001,AAPL,106.80027465099245,107.03997934178135,107.78291724574073,106.41911564770848,175041105
2021-12-10 18:49:40.380001,AAPL,105.09812239450387,104.12107976417813,105.47967715117474,103.92604626033092,63883840
2021-12-13 18:49:40.380001,AAPL,106.07749853276098,105.35091718758298,107.20112494717685,105.55453766037249,160985883
2021-12-14 18:49:40.380001,AAPL,106.85939947458631,106.23068106946752,108.36974150983973,105.01133439790398,133102925
2021-12-15 18:49:40.380001,AAPL,102.82887969569592,103.80726774407339,104.01201840516346,102.67391702573917,61020890
2021-12-16 18:49:40.380001,AAPL,104.75063215671426,104.16131395404169,104.94569738205666,103.66239856058695,142003885
2021-12-17 18:49:40.380001,AAPL,96.30447494131757,96.3348217839629,97.93088150578038,94.87878011520556,162972704
2021-12-20 18:49:40.380001,AAPL,89.79301557659245,90.57632841693082,90.10725133033391,88.43083686477861,158894235
2021-12-21 18:49:40.380001,AAPL,87.61027344926934,88.44641316038535,88.9503812194858,86.32253785502884,129277114
2021-12-22 18:49:40.380001,AAPL,86.72782819611065,86.27053045879558,87.35324877572823,85.62937545347225,100316888
2021-12-23 18:49:40.380001,AAPL,84.75661628696007,83.99231102977531,86.08350035138916,84.2777745154086,74576590
2021-12-24 18:49:40.380001,AAPL,86.02426533392254,85.42829237654341,86.37915483339735,85.93755810973205,51838520
2021-12-27 18:49:40.380001,AAPL,83.54045007670595,82.81085536820858,83.85232679980558,82.98747483578565,103933011
2021-12-28 18:49:40.380001,AAPL,89.6184830444269,89.07203298382043,90.50933709186457,88.80683760704008,144834430
2021-12-29 18:49:40.380001,AAPL,88.2603054545937,88.38134513388742,88.31844430894839,87.2869669367389,55648454
2021-12-30 18:49:40.380001,AAPL,90.86516273445116,91.6147072743518,91.27459632149308,90.55293998022505,199804323
2021-12-31 18:49:40.380001,AAPL,84.6241606900174,84.68715302590647,85.8495392734252,84.36970802884159,137892701
2022-01-03 18:49:40.380001,AAPL,82.21232144250425,82.41947932117911,83.58918623628601,81.04990116335885,94182403
2022-01-04 18:49:40.380001,AAPL,80.40892279217734,79.92947212923437,80.5388400740096,80.33401423958323,194315986
2022-01-05 18:49:40.380001,AAPL,80.23943501168527,80.721808209618,81.65498335251957,79.2687229816139,77590167
2022-01-06 18:49:40.380001,AAPL,84.49194000378712,84.69098427159842,85.8396155189241,84.15410416812091,193639750
2022-01-07 18:49:40.380001,AAPL,80.30429830814913,80.88913335927866,81.70108605047642,80.25100817998143,92265043
2022-01-10 18:49:40.380001,AAPL,77.85383200294693,78.55271511991711,78.94133879003178,77.39240495431851,106959645
2022-01-11 18:49:40.380001,AAPL,79.03030272541841,78.78989377069325,80.09587314524865,77.70504472724902,113812321
2022-01-12 18:49:40.380001,AAPL,75.82423532046623,75.20335472425151,76.62053117827274,75.1966183424395,199225565
2022-01-13 18:49:40.380001,AAPL,71.8856117242199,71.49157643389897,72.82413190338617,70.61866681278687,87636939
2022-01-14 18:49:40.380001,AAPL,71.94451081596523,71.85507165295446,73.26700872003464,71.64110936009959,195930697
2022-01-17 18:49:40.380001,AAPL,68.91666986557522,69.53098431085462,69.05522269729245,67.92608256758457,102044003
2022-01-18 18:49:40.380001,AAPL,68.32152581880484,68.15524464655266,68.75299603732131,67.90505805209497,92777605
2022-01-19 18:49:40.380001,AAPL,68.25245554367824,68.62207427824052,68.35136014096365,68.12972353329131,145731010
2022-01-20 18:49:40.380001,AAPL,72.83325216722605,72.8922131497814,74.20951683396804,71.64025784585378,154062337
2022-01-21 18:49:40.380001,AAPL,74.44841492062321,73.97612723526046,75.11140108387416,73.54439948967072,70110041
2022-01-24 18:49:40.380001,AAPL,70.69306088605121,70.4396038091789,71.64790424174261,70.19413582604604,109408841
2022-01-25 18:49:40.380001,AAPL,71.33822879276698,71.55679754762605,72.53830910484291,70.51021823108555,131063048
2022-01-26 18:49:40.380001,AAPL,70.46444026043513,70.70804061450687,71.86104581600837,69.30152183259656,56004689
2022-01-27 18:49:40.380001,AAPL,74.25478806636264,74.15790004288084,74.49505050868704,72.8128664360124,61797912
2022-01-28 18:49:40.380001,AAPL,76.08188318326164,75.66898011207113,77.29845167669764,75.17894056902968,187691375
2022-01-31 18:49:40.380001,AAPL,75.9107105457247,76.24761257187912,77.25800860076681,75.37813470482084,55379553
2022-02-01 18:49:40.380001,AAPL,79.70742155742359,79.17955603619953,79.7853361627522,79.0282891512054,111032893
2022-02-02 18:49:40.380001,AAPL,78.11328279986402,78.79547686247983,79.2913725835537,76.79510746679523,164584012
2022-02-03 18:49:40.380001,AAPL,75.34831591625458,74.87799712179273,75.88287502755482,74.52052943772757,99221527
2022-02-04 18:49:40.380001,AAPL,75.21394873270083,74.62323697650322,76.18961924913786,74.2654572845607,124215922
2022-02-07 18:49:40.380001,AAPL,75.22334225851382,75.21980330471256,75.99671072627389,74.13140383646001,62972629
2022-02-08 18:49:40.380001,AAPL,71.93381988086664,71.96194542624995,72.30750492840765,71.54432880925228,169165666
2022-02-09 18:49:40.380001,AAPL,71.61886892106818,71.63060426685988,71.81255694108202,70.63003010564002,145127482
2022-02-10 18:49:40.380001,AAPL,72.43643691927912,72.34468529101018,72.60586173673012,71.77022735004608,177748137
2022-02-11 18:49:40.380001,AAPL,68.89372738914179,69.5755202358356,69.0360933249825,68.78793905252104,179573742
2022-02-14 18:49:40.380001,AAPL,69.55266912885298,69.53358472870151,70.43986912155614,68.91177742553234,102620735
2022-02-15 18:49:40.380001,AAPL,73.03636939299167,73.00415535948238,73.54968484802212,72.47694426894036,56172979
2022-02-16 18:49:40.380001,AAPL,76.72196643664739,76.601921206435,77.05437730414911,75.29991862976176,101952469
2022-02-17 18:49:40.380001,AAPL,81.00101360380356,80.29926254507868,82.12188147993434,79.66957425573801,71790870
2022-02-18 18:49:40.380001,AAPL,87.33448477200638,87.49685116175824,88.53419783084819,85.76412549612259,129994491
2022-02-21 18:49:40.380001,AAPL,88.25010627571598,87.76996881548149,89.201739457736,87.83500062967059,71958474
2022-02-22 18:49:40.380001,AAPL,87.22693128450308,87.46699546575448,88.85800130941642,86.94068927250103,188285211
2022-02-23 18:49:40.380001,AAPL,84.75888330308698,83.99746621943977,85.41222890040882,83.37978048576767,140341228
2022-02-24 18:49:40.380001,AAPL,86.55526161826096,87.38859334803315,88.00222838136557,85.20373886122857,87955044
2022-02-25 18:49:40.380001,AAPL,85.35022832316926,85.29731985150673,85.47849163563089,84.1949400757843,188184575
2022-02-28 18:49:40.380001,AAPL,83.99683684282157,84.6633607671019,85.23970627676553,83.30987310901943,165453146
2022-03-01 18:49:40.380001,AAPL,83.7116802183598,83.67076391333508,85.36657209474707,83.07847869672023,115665255
2022-03-02 18:49:40.380001,AAPL,82.28345752471016,81.55990751641471,83.67667809211844,81.76795817776741,71976069
2022-03-03 18:49:40.380001,AAPL,83.1721497734512,83.70813363974618,84.13638899050802,83.01444332785475,101570967
2022-03-04 18:49:40.380001,AAPL,81.43042470301884,81.67175798383629,82.45118123917086,80.2823210878599,137601158
2022-03-07 18:49:40.380001,AAPL,81.84661643751085,82.30783365753786,82.42492752239379,81.28802799504801,164876102
2022-03-08 18:49:40.380001,AAPL,79.94868866013486,79.83383415575999,81.03516770340848,79.24469703759307,89289082
2022-03-09 18:49:40.380001,AAPL,77.61873289967137,77.83286240584599,78.81467516915721,76.54113222316505,161385359
2022-03-10 18:49:40.380001,AAPL,75.9570622088077,76.4982243808469,77.47351226558516,75.8164128001778,92425494
2022-03-11 18:49:40.380001,AAPL,75.58170016611271,75.77982314621835,76.32612385682583,74.21440213506123,87013420
2022-03-14 18:49:40.380001,AAPL,78.59925949300485,78.35980470294167,78.69562857647891,78.14652937248992,117052716
2022-03-15 18:49:40.380001,AAPL,78.01794107714845,78.27154556347955,78.94769328695806,77.59332642468954,74123954
2022-03-16 18:49:40.380001,AAPL,81.59233161985895,81.87277129881215,81.7865607781813,81.45415749921645,110698331
2022-03-17 18:49:40.380001,AAPL,80.58604155392581,81.32837915592091,80.98053447334503,79.810127866133,103671504
2022-03-18 18:49:40.380001,AAPL,78.13823004697613,77.936496392664,78.65203565386477,77.07808545107704,92006260
2022-03-21 18:49:40.380001,AAPL,77.52009528552279,77.40394191510423,78.65348539398336,77.25302409179736,166340508
2022-03-22 18:49:40.380001,AAPL,77.96730154005793,78.45400924070687,78.25392200845688,77.60991546273284,99759218
2022-03-23 18:49:40.380001,AAPL,80.8433334287455,80.85265032338687,81.11133384371297,80.035410400893,154259508
2022-03-24 18:49:40.380001,AAPL,79.86044854551334,80.23830521211377,79.93226583700265,79.48966826334501,158043345
2022-03-25 18:49:40.380001,AAPL,81.57640974566577,81.51067460093365,83.00112532275145,80.38192814827089,149878055
2022-03-28 18:49:40.380001,AAPL,80.3245703403221,79.86751573044951,81.43868084512377,79.66511578756682,90399406
2022-03-29 18:49:40.380001,AAPL,82.10155428570367,82.50418661788665,82.16714762401222,81.88018132759679,85482736
2022-03-30 18:49:40.380001,AAPL,83.99219692764167,83.37259517433006,84.03972358577553,82.84651733172261,91569546
2022-03-31 18:49:40.380001,AAPL,83.97198407952877,83.46577352338359,84.91024386211367,83.1046374264648,181248276
2022-04-01 18:49:40.380001,AAPL,82.7956289321514,83.00564001642996,83.26348120114145,82.71456349038698,100952558
2022-04-04 18:49:40.380001,AAPL,80.52371251718503,80.921934163282,81.48472493905723,80.19873788465623,154552738
2022-04-05 18:49:40.380001,AAPL,82.59918922333652,83.2512072123676,83.317148274223,82.41257951664512,56350917
2022-04-06 18:49:40.380001,AAPL,81.66878986350542,81.29733815241212,83.17690625609843,80.66466729146322,142148616
2022-04-07 18:49:40.380001,AAPL,79.0604845527451,78.4449579779517,79.51557095637499,79.05495863541154,180311866
2022-04-08 18:49:40.380001,AAPL,77.04109441066801,77.74378108570706,78.08753645963738,75.73534894553997,156305602
2022-04-11 18:49:40.380001,AAPL,77.24688469183104,76.71298989439678,77.330395235365,76.5034152264589,137364460
2022-04-12 18:49:40.380001,AAPL,80.32772185738828,79.84200740623321,81.86336383988393,79.49114619917538,177354417
2022-04-13 18:49:40.380001,AAPL,80.61394387424744,80.2775087598665,82.1951984236917,80.28896035309359,94718343
2022-04-14 18:49:40.380001,AAPL,79.52711155160796,79.57385974141398,80.70264096094299,79.3817642596273,106517117
2022-04-15 18:49:40.380001,AAPL,80.6065390150001,81.2237038934894,81.35652235978716,80.17310052890295,60412479
2022-04-18 18:49:40.380001,AAPL,82.53364229466703,82.96371853949273,82.89677949123923,81.91763798911904,154755996
2022-04-19 18:49:40.380001,AAPL,83.15959723197294,83.50580319873987,84.5109678639613,82.20730207445648,158511425
2022-04-20 18:49:40.380001,AAPL,82.48274926374933,81.9469092681988,83.69747947103556,81.67495597169335,162706730
2022-04-21 18:49:40.380001,AAPL,86.60108611307136,86.35458933941926,86.98551533093459,85.75118359646987,162310627
2022-04-22 18:49:40.380001,AAPL,85.94354186971096,85.90642272692997,86.71912268022415,84.25968180773505,69107541
2022-04-25 18:49:40.380001,AAPL,89.2281609965825,88.59897032087041,90.05405495923378,88.34131481788724,149926797
2022-04-26 18:49:40.380001,AAPL,89.74619386976613,89.33951743220472,91.22953789844355,89.48767241995652,164499430
2022-04-27 18:49:40.380001,AAPL,86.3164690444882,85.98558902313098,87.4970102150194,85.81458022813483,80567145
2022-04-28 18:49:40.380001,AAPL,82.49014003791861,81.87521926601255,83.55123965260788,82.15309955052966,121472093
2022-04-29 18:49:40.380001,AAPL,86.2989643313265,86.38567699892666,87.42055300255262,85.246954048779,186982408
2022-05-02 18:49:40.380001,AAPL,88.7257369171706,89.08956247367874,89.20569005931571,87.88989298391844,112221497
2022-05-03 18:49:40.380001,AAPL,88.82135293682208,88.05736784987094,89.48167087682027,87.10440699607516,162973702
2022-05-04 18:49:40.380001,AAPL,86.62211223045101,86.5894090944983,86.70121950272696,85.55319180045448,129551916
2022-05-05 18:49:40.380001,AAPL,90.89506049185334,91.40809256516022,92.32564173471675,89.93960078399273,148663448
2022-05-06 18:49:40.380001,AAPL,87.68628794832055,88.12119462543386,88.44564807185033,86.38012861049852,143975901
2022-05-09 18:49:40.380001,AAPL,84.00459740537177,84.53394917739418,84.74087814046644,82.37699317451751,147641588
2022-05-10 18:49:40.380001,AAPL,85.62698711988563,85.53834714714895,86.04716947463072,85.09679870224551,166906291
2022-05-11 18:49:40.380001,AAPL,84.81796736638044,85.36174736986864,85.17323129286956,83.85967319211302,185653654
2022-05-12 18:49:40.380001,AAPL,85.81799566788537,85.37303463165645,86.82690966399024,84.81508914204247,94349921
2022-05-13 18:49:40.380001,AAPL,87.07681743563252,86.83441396898422,87.48181696461245,85.7706421057572,189246069
2022-05-16 18:49:40.380001,AAPL,86.58645751521988,86.02599303256912,86.69764985518336,85.78610494478019,144179330
2022-05-17 18:49:40.380001,AAPL,89.5792661233102,89.5210119013972,90.95432114466554,88.57244315301575,139345612
2022-05-18 18:49:40.380001,AAPL,90.50910832549373,90.31371730301669,91.19058658189219,89.55692439926369,99159451
2022-05-19 18:49:40.380001,AAPL,92.0786333477299,91.6015318065694,92.77886480604238,91.3067774790728,112500411
2022-05-20 18:49:40.380001,AAPL,88.29796394836241,88.74259842809347,89.05965446979343,86.54317373887436,147743798
2022-05-23 18:49:40.380001,AAPL,87.09059388093038,86.7663499775374,88.51024863513416,86.92981750936076,104560096
2022-05-24 18:49:40.380001,AAPL,86.41130815747766,86.01866265668141,86.96578687514454,84.80593709359879,93092667
2022-05-25 18:49:40.380001,AAPL,82.6856930925214,82.07529131610585,83.93926808286308,81.77767973595884,172861826
2022-05-26 18:49:40.380001,AAPL,81.3236169709434,81.22411216115155,82.85176066611504,80.03443087704714,112314326
2022-05-27 18:49:40.380001,AAPL,78.89308305813208,78.58218850008151,79.93584164756355,78.14167751639108,146690800
2022-05-30 18:49:40.380001,AAPL,81.13549178896163,80.92335954280215,81.8359849253074,79.967514107009,54678393
2022-05-31 18:49:40.380001,AAPL,77.82677356063063,77.4158439354023,78.99073478971667,77.6088687091258,61589904
2022-06-01 18:49:40.380001,AAPL,76.59741487137798,77.0005554759663,77.29888996736517,75.67266934675783,177225853
2022-06-02 18:49:40.380001,AAPL,77.02314060094115,77.6855447665847,77.66155040036968,76.46665696855402,71327901
2022-06-03 18:49:40.380001,AAPL,76.75060630989769,76.74743167884986,77.55692233566938,75.59762758437158,169370317
2022-06-06 18:49:40.380001,AAPL,78.29216862428257,78.5160817577467,78.78967203653436,76.75671224393344,185027884
2022-06-07 18:49:40.380001,AAPL,80.02134011345325,80.60897246598478,80.1881849537301,79.06773306223828,122209410
2022-06-08 18:49:40.380001,AAPL,81.81073004134969,82.62692237728027,82.48951694997396,81.05232246788438,182674722
2022-06-09 18:49:40.380001,AAPL,82.57522142968011,82.76269440692981,82.77977161737695,81.68266115654286,114084038
2022-06-10 18:49:40.380001,AAPL,80.79005523623276,81.41986132886686,81.45324702262846,80.7286780033276,192774867
2022-06-13 18:49:40.380001,AAPL,80.6642154800124,81.32341675295389,81.56270791393334,80.19126371898875,85567303
2022-06-14 18:49:40.380001,AAPL,81.7844326035894,82.26115649482577,83.3067863210438,81.77734974561115,114177645
2022-06-15 18:49:40.380001,AAPL,81.74628402425667,81.68240975222126,81.80550484348966,80.5937596627121,108337089
2022-06-16 18:49:40.380001,AAPL,79.34158590679492,78.67694778965323,80.32773581773439,79.0068489600388,167609136
2022-06-17 18:49:40.380001,AAPL,78.86277077072157,78.09907246092594,79.58473607269114,78.16177295682438,56557736
2022-06-20 18:49:40.380001,AAPL,79.80469485160572,79.76830492153239,79.83703351467932,79.18502792275505,174233754
2022-06-21 18:49:40.380001,AAPL,84.4101336139528,84.40053539427278,84.8314215114349,84.38625094913533,53514683
2022-06-22 18:49:40.380001,AAPL,87.87457640414841,87.71176658563576,88.08281323136475,87.26646183910273,97354535
2022-06-23 18:49:40.380001,AAPL,88.52035723548215,88.6410412012443,88.90417114001633,88.3412219387515,139410240
2022-06-24 18:49:40.380001,AAPL,87.89159986603907,87.98329313497435,88.37424822550682,87.40951485337085,71800656
2022-06-27 18:49:40.380001,AAPL,85.69802762771255,86.27496910151791,86.38585085604775,84.20240186273739,123517534
2022-06-28 18:49:40.380001,AAPL,83.00025677611269,82.35062555777789,83.87846488619783,82.5012985916315,199553954
2022-06-29 18:49:40.380001,AAPL,83.79895087621146,83.33835441105732,83.80061008525955,82.934674623184,54532880
2022-06-30 18:49:40.380001,AAPL,85.94292644379009,86.44656055087792,86.22115697487047,85.80335168146595,138764349
2022-07-01 18:49:40.380001,AAPL,83.10269886077668,83.68082250936794,83.25821124411148,82.78164728546855,139600387
2022-07-04 18:49:40.380001,AAPL,81.46144827584904,82.26763021751933,82.35699209950208,80.0018785596968,60233740
2022-07-05 18:49:40.380001,AAPL,77.15457016488863,77.73000749156198,77.66236276844616,75.81812284007975,147531841
2022-07-06 18:49:40.380001,AAPL,76.92552338970826,77.52538709347161,77.76923904711231,75.49411017685489,128150055
2022-07-07 18:49:40.380001,AAPL,76.45973881321828,76.1758406568852,76.7989498481575,75.68481152283256,152268401
2022-07-08 18:49:40.380001,AAPL,75.4936557090339,75.3451772541322,75.53023895934471,74.10573770246548,94625304
2022-07-11 18:49:40.380001,AAPL,74.40968691449872,74.06455261967649,75.81062324240254,73.9984667452353,88344161
2022-07-12 18:49:40.380001,AAPL,73.44763758207999,73.60378637555301,73.6067370947257,72.79007348855286,160393792
2022-07-13 18:49:40.380001,AAPL,71.53541504116775,72.16321750387749,71.71691290490864,71.30061437349156,158236886
2022-07-14 18:49:40.380001,AAPL,69.63913774913091,69.4227562550349,69.84324564189167,68.63604974352646,74257745
